Rank,Licensee Name,Total Units,Unique Addresses,Counties,Cities Served,Phone,Score,Owner Name,Owner Email,Owner LinkedIn,Website,Notes
658,"ONCE UPON A BEACH, LLC",41,40,Manatee,"ANNA MARIA, BRADENTON, BRADENTON BEACH, CORTEZ, HOLMES BEACH",941-584-5844,78.7,,,,,
866,SOUTHERN COAST VACATION PROPERTIES,31,31,"Franklin, Gulf","APALACHICOLA, CAPE SAN BLAS , CARRABELLE, EASTPOINT , PORT ST JOE , SAINT GEORGE ISLAND ",8503701112,78.5,,,,,
867,"REALTY BY DALE THOMAS, LLC",31,31,"Charlotte, Sarasota","ENGLEWOOD, ENGLEWOOD , NORTH  PORT, NORTH PORT, PORT CHARLOTTE, ROTONDA WEST, VENICE",,78.5,,,,,
870,SIESTA KEY LUXURY RENTAL PROPERTIES-LIDO KEY VACATIONS,31,31,"Manatee, Sarasota","SARAOTA, SARASOTA",9415391695,78.5,,,,,
562,SIESTA 4 RENT INC,48,43,Sarasota,"SARASOTA, SIESTA KEY",941-349-5500,78.4,,,,,
710,DUNES OF SEAGROVE C/O VACASA LLC,38,38,Walton,SANTA ROSA BEACH,863-280-5942,78.4,,,,,
714,"NEW SPRING LAKE PARTNERS, LLC",38,38,Highlands,"SEBRING, SEBRING ",863-655-5555,78.4,,,,,
717,SUNBURST GETAWAYS LLC,38,38,Lee,"CAPE CORAL, FORT MYERS, JAMES CITY, NORTH FORT MYERS",8503332743,78.4,,,,,
999,LUXURY RENTALS OF AMELIA LLC,26,24,Nassau,FERNANDINA BEACH,904-261-9133,78.3,,,,,
631,FLORICASA LLC,42,40,Brevard,"CAPE CANAVERAL, CAPE CANAVERAL , CAPE CANVERAL, COCOA BEACH, COCOA BEACH , INDIAN HARBOUR, SATELLITE BEACH",3213010300,78.2,,,,,
675,FLORIDA'S FIRST COAST VACATIONS LLC,40,40,"Clay, Duval, Nassau, St. Johns","FERNANDINA BEACH, FLEMING ISLAND, GREEN COVE SPRINGS, JACKSONVILLE, JACKSONVILLE BEACH, MIDDLEBURG, ORANGE PARK, PONTE VEDRA BEACH",,78.2,,,,,
584,OCEAN PROP VACATION RENTALS IN,46,44,Volusia,"NEW SMYRNA BEACH, PORT ORANGE",(386)428-0513,78.0,,,,,
588,SIESTA KEY LUXURY RENTAL PROPERTIES - LIDO KEY VACATIONS,46,44,Sarasota,"SARASOTA, SIESTA KEY",9415391695,78.0,,,,,
735,"ARENA HORSE SHOES OF OCALA, LLC",37,37,Marion,OCALA,352-414-7984,78.0,,,,,
