Rank,Licensee Name,Total Units,Unique Addresses,Counties,Cities Served,Phone,Score,Owner Name,Owner Email,Owner LinkedIn,Website,Notes
756,88 ENTERPRISE GROUP LLC,36,36,"Lake, Orange, Osceola, Polk","CLERMONT, DAVENPORT, KISSIMMEE, ORLANDO",,76.6,,,,,
596,"SUNDIAL GETAWAYS, LLC",45,45,"Bay, Walton","INLET BEACH, PANAMA CITY BEACH, SANTA ROSA BEACH",,76.3,,,,,
986,BEST OF 52 LLC,26,22,"Bay, Broward, Dade, Palm Beach, Walton","BOCA RATON, FORT LAUDERDALE, INLET BEACH, MIAMI BEACH, PANAMA CITY BEACH, ROSEMARY BEACH, SANTA ROSA BEACH",303-220-0183,76.3,,,,,
737,CAPE SAN BLAS VACATION RENTALS,37,37,Gulf,"PORT ST JOE, PORT ST. JOE",(850)229-6916,76.0,,,,,
607,A1A COASTAL VENTURES LLC,44,44,"Duval, St. Johns","ATLANTIC BEACH, JACKSONVILLE, JACKSONVILLE BEACH, PONTE VEDRA BEACH, ST AUGUSTINE",,75.9,,,,,
704,BVR MANAGEMENT LLC,38,28,Osceola,"KISSIMME, KISSIMMEE, KISSIMMEE , KISSIMMMEE",321 677-0444,75.9,,,,,
831,TRINO HOLDINGS LLC,32,32,St. Johns,"ST AUGUSTINE, ST. AUGUSTINE, ST. AUGUSTNE",904-540-9660,75.9,,,,,
790,SEAGRAPE OF NORTHWEST FLA INC,34,33,Escambia,PENSACOLA,850-492-1102,75.6,,,,,
620,AVEDEEN THOMASZADEH,43,43,"Osceola, Polk","DAVENPORT, KISSIMMEE",3106997039,75.5,,,,,
862,RENT WATERSCAPE LLC,31,31,Okaloosa,"FORT WALTON BEACH, FT WALTON BEACH",2066211075,75.5,,,,,
874,KEYSCATIONS LLC,30,30,Monroe,"BIG PINE KEY, KEY COLONY BEACH, LONG KEY, MARATHON",7866479340,75.1,,,,,
892,30A VACAY LLC,30,30,Walton,"INLET BEACH, INLET BEACH , SANTA ROSA BEACH, SANTA ROSA BEACH ",8506960936,75.1,,,,,
761,"BEACH BUMS RENTAL PROPERTIES, LLC",36,22,"Okaloosa, Walton","#21, DESTIN, MIRAMAR BEACH, MIRAMAR BEACH , SANTA ROSA BEACH",850-654-7177,75.0,,,,,
972,SKIS & SEAS VACATION RENTALS LLC,27,19,"Okaloosa, Walton","FORT WALTON BEACH, MIRAMAR BEACH",850.399.0120,75.0,,,,,
649,NEWMAN DAILEY RESORT PROP,41,41,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH, SANTA ROSA BEACH",850-837-1071,74.7,,,,,
651,MARTIN RYAN,41,41,"Okaloosa, Walton","DESTIN, INLET BEACH, MIRAMAR BEACH, SANTA ROSA BEACH, SANTA ROSABEACH, SEACREST BEACH",850-368-3170,74.7,,,,,
657,SANDCASTLES VACATION RENTALS LLC,41,38,Franklin,"EASTPOINT, ST. GEORGE ISLAND, ST. GEORGE ISLAND ",,74.7,,,,,
899,FLOW FS LLC,29,29,Dade,MIAMI,3057892766,74.7,,,,,
916,ALL SEASONS COLLECTION 30A LLC,29,29,Walton,"ROSEMARY, ROSEMARY BEACH, ROSEMARY BEACH ",504.352.9267,74.7,,,,,
923,ANNA MARIA ACCOMMODATIONS LLC,29,29,Manatee,"ANNA MARIA, BRADENTON BEACH, HOLMES BEACH",9417578226,74.7,,,,,
927,NOMADIC VACAYS LLC,29,29,Collier,NAPLES,239-317-6096,74.7,,,,,
869,"DILLEY, BETH",31,31,"Charlotte, Manatee, Sarasota","ENGLEWOOD, LONGBOAT KEY, SARASOTA, SARASOTA , VENICE",941-306-4242,74.5,,,,,
971,MR HOST PROPERTY MANAGEMENT LLC,27,22,Osceola,"34746, DAVENPORT, KISSIMMEE",3219454796,74.4,,,,,
665,GOLF RESORT INVERNESS LLC,40,35,Citrus,INVERNESS,352.637.1140,74.2,,,,,
672,VICENTE GROUP LLC,40,40,"Osceola, Polk","DAVENPORT, KISSIMMEE, KISSSIMMEE",,74.2,,,,,
854,EAST COAST LIVING LLC,31,30,Brevard,"CAPE CANAVERAL, COCOA BEACH, INDIALANTIC, INDIAN HARBOUR BEACH, INIDIALANTIC, MELBOURNE, MELBOURNE BEACH, PALM BAY",3219173985,74.2,,,,,
943,"WORLD TRAVELER X, INC.",28,28,Brevard,"CAPE CANAVERAL, COCOA, COCOA BEACH, MERRITT ISLAND, SATELLITE BEACH",(321) 305-9973,74.2,,,,,
951,"HIDDEN TREASURE CAPITAL, INC.",28,28,Bay,PANAMA CITY BEACH,850-588-3160,74.2,,,,,
876,HELDRE LARS,30,30,"Broward, Lee, Palm Beach","BOCA RATON, CAPE CORAL, DEERFIELD BEACH, DELRAY BEACH, FT LAUDERDALE, LIGHTHOUSE POINT, POMPANO BEACH, WILTON MANORS",561.300.3001,74.1,,,,,
1007,"VACATION AT ITS FINEST, LLC",26,18,"Okaloosa, Walton"," SANTA ROSA BEACH, DESTIN, MIRAMAR BEACH, SANTA ROSA BEACH",8503578222,74.1,,,,,
559,"DESTINY BEACH PROPERTIES,LLC",48,34,"Okaloosa, Walton","DESTIN, MIRAMAR BEACH",,73.9,,,,,
